Matrix ID	TF Locus	Matrix Type
TFmatrixID_0448	PK23889.1	Inferred
TFmatrixID_0448	PK24436.1	Inferred
TFmatrixID_0448	PK25870.1	Inferred
TFmatrixID_0448	PK25933.1	Inferred
TFmatrixID_0448	PK26982.1	Inferred
TFmatrixID_0448	PK27953.1	Inferred
TFmatrixID_0448	PK29640.1	Inferred
TFmatrixID_0448	PK29664.1	Inferred
TFmatrixID_0448	PK29806.1	Inferred
TFmatrixID_0448	gw1.1.699.1	Inferred
TFmatrixID_0448	Al_scaffold_0002_1443	Inferred
TFmatrixID_0448	Al_scaffold_0004_2305	Inferred
TFmatrixID_0448	Al_scaffold_0004_3432	Inferred
TFmatrixID_0448	Al_scaffold_0005_2548	Inferred
TFmatrixID_0448	Al_scaffold_0008_399	Inferred
TFmatrixID_0448	chr1.CM0032.340.nd	Inferred
TFmatrixID_0448	chr1.CM0032.370.nd	Inferred
TFmatrixID_0448	chr1.CM0122.130.nc	Inferred
TFmatrixID_0448	chr1.CM0123.240.nc	Inferred
TFmatrixID_0448	chr1.CM0133.390.nc	Inferred
TFmatrixID_0448	chr1.CM0147.890.nc	Inferred
TFmatrixID_0448	chr1.CM0315.370.nc	Inferred
TFmatrixID_0448	chr1.CM0433.120.nd	Inferred
TFmatrixID_0448	Al_scaffold_0008_414	Inferred
TFmatrixID_0448	chr1.LjT16J16.70.nd	Inferred
TFmatrixID_0448	chr2.CM0120.580.nd	Inferred
TFmatrixID_0448	chr2.CM0641.50.nc	Inferred
TFmatrixID_0448	chr2.CM0641.70.nc	Inferred
TFmatrixID_0448	chr3.CM0243.90.nc	Inferred
TFmatrixID_0448	chr4.CM0025.230.nd	Inferred
TFmatrixID_0448	chr4.CM0046.260.nd	Inferred
TFmatrixID_0448	chr4.CM0244.470.nc	Inferred
TFmatrixID_0448	chr4.CM0333.60.nd	Inferred
TFmatrixID_0448	Al_scaffold_0008_672	Inferred
TFmatrixID_0448	chr4.CM0337.220.nd	Inferred
TFmatrixID_0448	chr4.CM0501.200.nd	Inferred
TFmatrixID_0448	chr4.CM0536.200.nd	Inferred
TFmatrixID_0448	chr5.CM0040.550.nd	Inferred
TFmatrixID_0448	chr5.CM0040.670.nd	Inferred
TFmatrixID_0448	chr5.CM0239.70.nd	Inferred
TFmatrixID_0448	chr5.CM0852.80.nd	Inferred
TFmatrixID_0448	chr5.CM1574.220.nc	Inferred
TFmatrixID_0448	chr6.LjT36O06.140.nd	Inferred
TFmatrixID_0448	LjB06N21.80.nd	Inferred
TFmatrixID_0448	Al_scaffold_0008_813	Inferred
TFmatrixID_0448	LjSGA_008140.3	Inferred
TFmatrixID_0448	LjSGA_012799.2	Inferred
TFmatrixID_0448	LjSGA_021425.1	Inferred
TFmatrixID_0448	LjSGA_025444.2	Inferred
TFmatrixID_0448	LjSGA_046833.1	Inferred
TFmatrixID_0448	LjSGA_055568.1	Inferred
TFmatrixID_0448	LjSGA_058050.1	Inferred
TFmatrixID_0448	fgenesh1_pg.C_scaffold_1001709	Inferred
TFmatrixID_0448	LjSGA_069579.1	Inferred
TFmatrixID_0448	LjSGA_074792.1	Inferred
TFmatrixID_0448	LjT10P12.70.nd	Inferred
TFmatrixID_0448	LjT32M01.90.nd	Inferred
TFmatrixID_0448	LjT45D24.80.nd	Inferred
TFmatrixID_0448	LjT45M09.20.nd	Inferred
TFmatrixID_0448	LjT46F23.30.nd	Inferred
TFmatrixID_0448	fgenesh1_pg.C_scaffold_1002596	Inferred
TFmatrixID_0448	fgenesh1_pg.C_scaffold_1004208	Inferred
TFmatrixID_0448	fgenesh1_pg.C_scaffold_2001315	Inferred
TFmatrixID_0448	fgenesh1_pg.C_scaffold_4000233	Inferred
TFmatrixID_0448	fgenesh1_pg.C_scaffold_6002222	Inferred
TFmatrixID_0448	fgenesh1_pm.C_scaffold_1002413	Inferred
TFmatrixID_0448	fgenesh1_pm.C_scaffold_4000093	Inferred
TFmatrixID_0448	fgenesh1_pm.C_scaffold_4001818	Inferred
TFmatrixID_0448	fgenesh1_pm.C_scaffold_4002323	Inferred
TFmatrixID_0448	fgenesh1_pm.C_scaffold_6002616	Inferred
TFmatrixID_0448	fgenesh1_pm.C_scaffold_7000774	Inferred
TFmatrixID_0448	fgenesh1_pm.C_scaffold_7001638	Inferred
TFmatrixID_0448	fgenesh2_kg.2__1186__AT1G69310.1	Inferred
TFmatrixID_0448	fgenesh2_kg.2__2291__AT1G80840.1	Inferred
TFmatrixID_0448	fgenesh2_kg.2__246__AT1G62300.1	Inferred
TFmatrixID_0448	fgenesh2_kg.2__86__AT1G64000.1	Inferred
TFmatrixID_0448	fgenesh2_kg.3__432__AT3G04670.1	Inferred
TFmatrixID_0448	fgenesh2_kg.4__1506__AT2G34830.1	Inferred
TFmatrixID_0448	fgenesh2_kg.4__2664__AT2G44745.1	Inferred
TFmatrixID_0448	fgenesh2_kg.4__373__AT2G24570.1	Inferred
TFmatrixID_0448	fgenesh2_kg.4__412__AT2G25000.1	Inferred
TFmatrixID_0448	fgenesh2_kg.5__2317__AT3G58710.2	Inferred
TFmatrixID_0448	fgenesh2_kg.5__2730__AT3G62340.1	Inferred
TFmatrixID_0448	fgenesh2_kg.6__1258__AT5G13080.1	Inferred
TFmatrixID_0448	fgenesh2_kg.6__2791__AT5G28650.1	Inferred
TFmatrixID_0448	fgenesh2_kg.6__3538__AT4G01720.1	Inferred
TFmatrixID_0448	fgenesh2_kg.6__3581__AT4G01250.1	Inferred
TFmatrixID_0448	fgenesh2_kg.7__152__AT4G39410.1	Inferred
TFmatrixID_0448	fgenesh2_kg.7__1947__AT4G23550.1	Inferred
TFmatrixID_0448	fgenesh2_kg.7__2483__AT4G18170.1	Inferred
TFmatrixID_0448	fgenesh2_kg.7__3264__AT5G41570.1	Inferred
TFmatrixID_0448	fgenesh2_kg.8__1163__AT5G52830.1	Inferred
TFmatrixID_0448	fgenesh2_kg.8__153__AT5G46350.1	Inferred
TFmatrixID_0448	fgenesh2_kg.8__2513__AT5G64810.1	Inferred
TFmatrixID_0448	fgenesh2_kg.97__1__AT5G43290.1	Inferred
TFmatrixID_0448	scaffold_103413.1	Inferred
TFmatrixID_0448	scaffold_300012.1	Inferred
TFmatrixID_0448	scaffold_401549.1	Inferred
TFmatrixID_0448	scaffold_601540.1	Inferred
TFmatrixID_0448	scaffold_701056.1	Inferred
TFmatrixID_0448	scaffold_701908.1	Inferred
TFmatrixID_0448	scaffold_800733.1	Inferred
TFmatrixID_0448	scaffold_801332.1	Inferred
TFmatrixID_0448	scaffold_9700001.1	Inferred
TFmatrixID_0448	cassava10589.m1	Inferred
TFmatrixID_0448	cassava10657.m1	Inferred
TFmatrixID_0448	cassava12685.valid.m1	Inferred
TFmatrixID_0448	cassava12979.valid.m1	Inferred
TFmatrixID_0448	cassava14062.valid.m1	Inferred
TFmatrixID_0448	cassava14063.valid.m1	Inferred
TFmatrixID_0448	cassava15923.m1	Inferred
TFmatrixID_0448	cassava17103.m1	Inferred
TFmatrixID_0448	cassava17484.valid.m1	Inferred
TFmatrixID_0448	cassava17485.valid.m1	Inferred
TFmatrixID_0448	cassava1777.valid.m1	Inferred
TFmatrixID_0448	cassava1779.valid.m1	Inferred
TFmatrixID_0448	cassava1780.valid.m1	Inferred
TFmatrixID_0448	cassava17923.valid.m1	Inferred
TFmatrixID_0448	cassava18395.valid.m1	Inferred
TFmatrixID_0448	cassava19786.m1	Inferred
TFmatrixID_0448	cassava20764.m1	Inferred
TFmatrixID_0448	cassava20767.m1	Inferred
TFmatrixID_0448	cassava21099.m1	Inferred
TFmatrixID_0448	cassava21779.m1	Inferred
TFmatrixID_0448	cassava21953.m1	Inferred
TFmatrixID_0448	cassava22691.valid.m1	Inferred
TFmatrixID_0448	cassava2367.valid.m1	Inferred
TFmatrixID_0448	cassava23784.valid.m1	Inferred
TFmatrixID_0448	cassava24801.valid.m1	Inferred
TFmatrixID_0448	cassava24950.valid.m1	Inferred
TFmatrixID_0448	cassava24951.valid.m1	Inferred
TFmatrixID_0448	cassava25180.valid.m1	Inferred
TFmatrixID_0448	cassava25451.m1	Inferred
TFmatrixID_0448	cassava26362.m1	Inferred
TFmatrixID_0448	cassava27495.m1	Inferred
TFmatrixID_0448	cassava2812.m1	Inferred
TFmatrixID_0448	cassava28704.m1	Inferred
TFmatrixID_0448	cassava29747.valid.m1	Inferred
TFmatrixID_0448	cassava31691.valid.m1	Inferred
TFmatrixID_0448	cassava31801.valid.m1	Inferred
TFmatrixID_0448	cassava31977.m1	Inferred
TFmatrixID_0448	cassava32454.m1	Inferred
TFmatrixID_0448	cassava33018.m1	Inferred
TFmatrixID_0448	cassava33373.m1	Inferred
TFmatrixID_0448	cassava33439.m1	Inferred
TFmatrixID_0448	cassava34526.m1	Inferred
TFmatrixID_0448	cassava36063.valid.m1	Inferred
TFmatrixID_0448	cassava36286.valid.m1	Inferred
TFmatrixID_0448	cassava36716.valid.m1	Inferred
TFmatrixID_0448	cassava36814.valid.m1	Inferred
TFmatrixID_0448	cassava36815.valid.m1	Inferred
TFmatrixID_0448	cassava36924.valid.m1	Inferred
TFmatrixID_0448	cassava3718.m1	Inferred
TFmatrixID_0448	cassava37218.valid.m1	Inferred
TFmatrixID_0448	cassava37361.valid.m1	Inferred
TFmatrixID_0448	cassava38387.m1	Inferred
TFmatrixID_0448	cassava38697.m1	Inferred
TFmatrixID_0448	cassava39274.m1	Inferred
TFmatrixID_0448	cassava39359.m1	Inferred
TFmatrixID_0448	cassava39406.m1	Inferred
TFmatrixID_0448	cassava40183.m1	Inferred
TFmatrixID_0448	cassava40210.m1	Inferred
TFmatrixID_0448	cassava40330.m1	Inferred
TFmatrixID_0448	cassava4091.m1	Inferred
TFmatrixID_0448	cassava42170.valid.m1	Inferred
TFmatrixID_0448	cassava42343.valid.m1	Inferred
TFmatrixID_0448	cassava42820.valid.m1	Inferred
TFmatrixID_0448	cassava43001.valid.m1	Inferred
TFmatrixID_0448	cassava43475.valid.m1	Inferred
TFmatrixID_0448	cassava43790.valid.m1	Inferred
TFmatrixID_0448	cassava44177.valid.m1	Inferred
TFmatrixID_0448	cassava44233.m1	Inferred
TFmatrixID_0448	cassava45539.m1	Inferred
TFmatrixID_0448	cassava46457.m1	Inferred
TFmatrixID_0448	cassava46458.m1	Inferred
TFmatrixID_0448	cassava46743.m1	Inferred
TFmatrixID_0448	cassava556.valid.m1	Inferred
TFmatrixID_0448	cassava7221.valid.m1	Inferred
TFmatrixID_0448	cassava7246.valid.m1	Inferred
TFmatrixID_0448	cassava7524.valid.m1	Inferred
TFmatrixID_0448	cassava7525.valid.m1	Inferred
TFmatrixID_0448	cassava7538.valid.m1	Inferred
TFmatrixID_0448	cassava7885.valid.m1	Inferred
TFmatrixID_0448	cassava7886.valid.m1	Inferred
TFmatrixID_0448	cassava8103.valid.m1	Inferred
TFmatrixID_0448	cassava8446.m1	Inferred
TFmatrixID_0448	cassava8614.m1	Inferred
TFmatrixID_0448	cassava8741.m1	Inferred
TFmatrixID_0448	cassava9519.m1	Inferred
TFmatrixID_0448	cassava9760.m1	Inferred
TFmatrixID_0448	est_orfs.10_1980_4270394:1	Inferred
TFmatrixID_0448	mg016170m	Inferred
TFmatrixID_0448	mgf001441m	Inferred
TFmatrixID_0448	mgf001721m	Inferred
TFmatrixID_0448	mgf004441m	Inferred
TFmatrixID_0448	mgf004839m	Inferred
TFmatrixID_0448	mgf005814m	Inferred
TFmatrixID_0448	mgf006355m	Inferred
TFmatrixID_0448	mgf006734m	Inferred
TFmatrixID_0448	mgf007270m	Inferred
TFmatrixID_0448	mgf007569m	Inferred
TFmatrixID_0448	mgf008735m	Inferred
TFmatrixID_0448	mgf009632m	Inferred
TFmatrixID_0448	mgf009767m	Inferred
TFmatrixID_0448	mgf010377m	Inferred
TFmatrixID_0448	mgf010419m	Inferred
TFmatrixID_0448	mgf011267m	Inferred
TFmatrixID_0448	mgf011562m	Inferred
TFmatrixID_0448	mgf013102m	Inferred
TFmatrixID_0448	mgf014422m	Inferred
TFmatrixID_0448	mgf014788m	Inferred
TFmatrixID_0448	mgf015087m	Inferred
TFmatrixID_0448	mgf017130m	Inferred
TFmatrixID_0448	mgf017547m	Inferred
TFmatrixID_0448	mgf018754m	Inferred
TFmatrixID_0448	mgf019151m	Inferred
TFmatrixID_0448	mgf019359m	Inferred
TFmatrixID_0448	mgf019499m	Inferred
TFmatrixID_0448	mgf019593m	Inferred
TFmatrixID_0448	mgf019715m	Inferred
TFmatrixID_0448	mgf020798m	Inferred
TFmatrixID_0448	mgf021498m	Inferred
TFmatrixID_0448	mgf023486m	Inferred
TFmatrixID_0448	mgf023842m	Inferred
TFmatrixID_0448	mgf024657m	Inferred
TFmatrixID_0448	mgf026320m	Inferred
TFmatrixID_0448	mgf026356m	Inferred
TFmatrixID_0448	mgf026576m	Inferred
TFmatrixID_0448	mgf026616m	Inferred
TFmatrixID_0448	Glyma.02G141000	Inferred
TFmatrixID_0448	Glyma.02G115200.1	Inferred
TFmatrixID_0448	Glyma.02G020300	Inferred
TFmatrixID_0448	Glyma.02G010900.1	Inferred
TFmatrixID_0448	Glyma02g01030.1	Inferred
TFmatrixID_0448	Glyma.01G224800.1	Inferred
TFmatrixID_0448	Glyma.01G222300.1	Inferred
TFmatrixID_0448	Glyma.01G189100.1	Inferred
TFmatrixID_0448	Glyma.01G056800	Inferred
TFmatrixID_0448	Glyma.01G043300.1	Inferred
TFmatrixID_0448	Zm00001d008793	Inferred
TFmatrixID_0448	Zm00001d039531	Inferred
TFmatrixID_0448	Zm00001d039032	Inferred
TFmatrixID_0448	Zm00001d010399	Inferred
TFmatrixID_0448	Zm00001d009595	Inferred
TFmatrixID_0448	GRMZM2G445421	Inferred
TFmatrixID_0448	Zm00001d009698	Inferred
TFmatrixID_0448	Zm00001d044010	Inferred
TFmatrixID_0448	GRMZM2G370143	Inferred
TFmatrixID_0448	Zm00001d044315	Inferred
TFmatrixID_0448	Zm00001d039044	Inferred
TFmatrixID_0448	Zm00001d040554	Inferred
TFmatrixID_0448	Zm00001d032265	Inferred
TFmatrixID_0448	Zm00001d011237	Inferred
TFmatrixID_0448	Zm00001d039532	Inferred
TFmatrixID_0448	Zm00001d041397	Inferred
TFmatrixID_0448	Zm00001d020495	Inferred
TFmatrixID_0448	Zm00001d034475	Inferred
TFmatrixID_0448	Zm00001d037607	Inferred
TFmatrixID_0448	Zm00001d037054	Inferred
TFmatrixID_0448	Zm00001d043950	Inferred
TFmatrixID_0448	Zm00001d039584	Inferred
TFmatrixID_0448	Zm00001d020881	Inferred
TFmatrixID_0448	Zm00001d011403	Inferred
TFmatrixID_0448	Zm00001d050195	Inferred
TFmatrixID_0448	Zm00001d013307	Inferred
TFmatrixID_0448	Zm00001d011413	Inferred
TFmatrixID_0448	Zm00001d034073	Inferred
TFmatrixID_0448	Zm00001d043474	Inferred
TFmatrixID_0448	Zm00001d020136	Inferred
TFmatrixID_0448	Zm00001d051550	Inferred
TFmatrixID_0448	Zm00001d011133	Inferred
TFmatrixID_0448	Zm00001d030969	Inferred
TFmatrixID_0448	GRMZM2G128402	Inferred
TFmatrixID_0448	Zm00001d037854	Inferred
TFmatrixID_0448	Zm00001d020492	Inferred
TFmatrixID_0448	Zm00001d002794	Inferred
TFmatrixID_0448	Zm00001d015515	Inferred
TFmatrixID_0448	Zm00001d046805	Inferred
TFmatrixID_0448	Zm00001d012789	Inferred
TFmatrixID_0448	Zm00001d044171	Inferred
TFmatrixID_0448	Zm00001d004086	Inferred
TFmatrixID_0448	Zm00001d043663	Inferred
TFmatrixID_0448	Zm00001d026252	Inferred
TFmatrixID_0448	Zm00001d034888	Inferred
TFmatrixID_0448	Zm00001d024376	Inferred
TFmatrixID_0448	Zm00001d008794	Inferred
TFmatrixID_0448	Zm00001d016457	Inferred
TFmatrixID_0448	Zm00001d002405	Inferred
TFmatrixID_0448	Zm00001d033291	Inferred
TFmatrixID_0448	Zm00001d043063	Inferred
TFmatrixID_0448	Zm00001d009619	Inferred
TFmatrixID_0448	Zm00001d020137	Inferred
TFmatrixID_0448	Zm00001d009939	Inferred
TFmatrixID_0448	Zm00001d005749	Inferred
TFmatrixID_0448	Zm00001d049173	Inferred
TFmatrixID_0448	Zm00001d006001	Inferred
TFmatrixID_0448	Zm00001d016052	Inferred
TFmatrixID_0448	Zm00001d043569	Inferred
TFmatrixID_0448	Zm00001d053369	Inferred
TFmatrixID_0448	Zm00001d012507	Inferred
TFmatrixID_0448	Zm00001d020137	Inferred
TFmatrixID_0448	Zm00001d002452	Inferred
TFmatrixID_0448	GRMZM2G024505	Inferred
TFmatrixID_0448	Zm00001d018656	Inferred
TFmatrixID_0448	Zm00001d033965	Inferred
TFmatrixID_0448	Zm00001d010805	Inferred
TFmatrixID_0448	Zm00001d038023	Inferred
TFmatrixID_0448	Zm00001d012746	Inferred
TFmatrixID_0448	Zm00001d008578	Inferred
TFmatrixID_0448	Zm00001d023332	Inferred
TFmatrixID_0448	AC233880.1_FG010	Inferred
TFmatrixID_0448	Zm00001d036726	Inferred
TFmatrixID_0448	Zm00001d044162	Inferred
TFmatrixID_0448	Zm00001d041958	Inferred
TFmatrixID_0448	Glyma.02G285900.1	Inferred
TFmatrixID_0448	Glyma.02G293400	Inferred
TFmatrixID_0448	Glyma.03G109100.1	Inferred
TFmatrixID_0448	Glyma.03G159700	Inferred
TFmatrixID_0448	Glyma.03G220100.1	Inferred
TFmatrixID_0448	Glyma.03G220800.1	Inferred
TFmatrixID_0448	Glyma.03G224700.1	Inferred
TFmatrixID_0448	Glyma.03G256700.1	Inferred
TFmatrixID_0448	Glyma.04G054200.1	Inferred
TFmatrixID_0448	Glyma.04G061300.1	Inferred
TFmatrixID_0448	Glyma04g06480.1	Inferred
TFmatrixID_0448	Glyma.04G076200.1	Inferred
TFmatrixID_0448	Glyma.04G173500.1	Inferred
TFmatrixID_0448	Glyma04g39620.1	Inferred
TFmatrixID_0448	Glyma.04G218700.1	Inferred
TFmatrixID_0448	Glyma04g40120.1	Inferred
TFmatrixID_0448	Glyma04g41700.1	Inferred
TFmatrixID_0448	Glyma05g01280.1	Inferred
TFmatrixID_0448	Glyma.05G096500.1	Inferred
TFmatrixID_0448	Glyma.05G123000.2	Inferred
TFmatrixID_0448	Glyma05g25330.1	Inferred
TFmatrixID_0448	Glyma.05G127600.1	Inferred
TFmatrixID_0448	Glyma.05G160800.1	Inferred
TFmatrixID_0448	Glyma.05G184500.1	Inferred
TFmatrixID_0448	Glyma.05G185400.1	Inferred
TFmatrixID_0448	Glyma.05G215900.1	Inferred
TFmatrixID_0448	Glyma.05G211900.1	Inferred
TFmatrixID_0448	Glyma06g06530.1	Inferred
TFmatrixID_0448	Glyma.06G077400.1	Inferred
TFmatrixID_0448	Glyma.06G125600.1	Inferred
TFmatrixID_0448	Glyma.06G147100.1	Inferred
TFmatrixID_0448	Glyma.06G147500.1	Inferred
TFmatrixID_0448	Glyma.06G168400.1	Inferred
TFmatrixID_0448	Glyma.06G190800.1	Inferred
TFmatrixID_0448	Glyma.06G212900.1	Inferred
TFmatrixID_0448	Glyma.06G307700.1	Inferred
TFmatrixID_0448	Glyma.07G023300.1	Inferred
TFmatrixID_0448	Glyma.07G057400.1	Inferred
TFmatrixID_0448	Glyma.07G133700.1	Inferred
TFmatrixID_0448	Glyma.07G238000	Inferred
TFmatrixID_0448	Glyma.07G262700	Inferred
TFmatrixID_0448	Glyma.08G011300.1	Inferred
TFmatrixID_0448	Glyma.08G018300.1	Inferred
TFmatrixID_0448	Glyma.08G021900.1	Inferred
TFmatrixID_0448	Glyma08g08290.1	Inferred
TFmatrixID_0448	Glyma.08G078700.1	Inferred
TFmatrixID_0448	Glyma.08G082400.1	Inferred
TFmatrixID_0448	Glyma.08G118200.1	Inferred
TFmatrixID_0448	Glyma.08G142400.1	Inferred
TFmatrixID_0448	Glyma.08G143400.1	Inferred
TFmatrixID_0448	Glyma.08G218600.1	Inferred
TFmatrixID_0448	Glyma08g43260.1	Inferred
TFmatrixID_0448	Glyma.09G005700.1	Inferred
TFmatrixID_0448	Glyma09g03450.1	Inferred
TFmatrixID_0448	Glyma.09G034300.1	Inferred
TFmatrixID_0448	Glyma.09G061900.1	Inferred
TFmatrixID_0448	Glyma.09G080000.1	Inferred
TFmatrixID_0448	Glyma.09G129100.1	Inferred
TFmatrixID_0448	Glyma.09G240000.1	Inferred
TFmatrixID_0448	Glyma.09G244000	Inferred
TFmatrixID_0448	Glyma.09G254400.1	Inferred
TFmatrixID_0448	Glyma.09G254800.1	Inferred
TFmatrixID_0448	Glyma.10G011300	Inferred
TFmatrixID_0448	Glyma.10G113800.1	Inferred
TFmatrixID_0448	Glyma.10G111400.1	Inferred
TFmatrixID_0448	Glyma.10G138300	Inferred
TFmatrixID_0448	Glyma.10G230200.1	Inferred
TFmatrixID_0448	Glyma11g02360.1	Inferred
TFmatrixID_0448	Glyma.11G053100.1	Inferred
TFmatrixID_0448	Glyma.12G097100.1	Inferred
TFmatrixID_0448	Glyma.12G212300.1	Inferred
TFmatrixID_0448	Glyma.13G102000.1	Inferred
TFmatrixID_0448	Glyma.13G117600.1	Inferred
TFmatrixID_0448	Glyma.13G267400.1	Inferred
TFmatrixID_0448	Glyma13g34280.1	Inferred
TFmatrixID_0448	Glyma.13G289400.1	Inferred
TFmatrixID_0448	Glyma.13G310100.1	Inferred
TFmatrixID_0448	Glyma.13G370100.1	Inferred
TFmatrixID_0448	Glyma.14G028900.1	Inferred
TFmatrixID_0448	Glyma14g11440.1	Inferred
TFmatrixID_0448	Glyma.14G102900.1	Inferred
TFmatrixID_0448	Glyma.14G103100.1	Inferred
TFmatrixID_0448	Glyma14g12290.1	Inferred
TFmatrixID_0448	Glyma.14G135400.1	Inferred
TFmatrixID_0448	Glyma.14G185800.1	Inferred
TFmatrixID_0448	Glyma.15G003300.1	Inferred
TFmatrixID_0448	Glyma.15G110300.1	Inferred
TFmatrixID_0448	Glyma15g14370.1	Inferred
TFmatrixID_0448	Glyma.15G139000.4	Inferred
TFmatrixID_0448	Glyma.15G168200.1	Inferred
TFmatrixID_0448	Glyma.15G186300.1	Inferred
TFmatrixID_0448	Glyma.16G026400.1	Inferred
TFmatrixID_0448	Glyma.16G031400	Inferred
TFmatrixID_0448	Glyma.16G031900.1	Inferred
TFmatrixID_0448	Glyma.16G054400.1	Inferred
TFmatrixID_0448	Glyma16g29560.1	Inferred
TFmatrixID_0448	Glyma.16G219800.1	Inferred
TFmatrixID_0448	Glyma.17G011400	Inferred
TFmatrixID_0448	Glyma.17G035400	Inferred
TFmatrixID_0448	Glyma.17G042300.1	Inferred
TFmatrixID_0448	Glyma.17G057100.1	Inferred
TFmatrixID_0448	Glyma.17G097900.1	Inferred
TFmatrixID_0448	Glyma.17G168900.1	Inferred
TFmatrixID_0448	Glyma17g24700.1	Inferred
TFmatrixID_0448	Glyma.17G197500.2	Inferred
TFmatrixID_0448	Glyma17g33890.1	Inferred
TFmatrixID_0448	Glyma.17G222500.1	Inferred
TFmatrixID_0448	Glyma.17G224800	Inferred
TFmatrixID_0448	Glyma.17G239200.1	Inferred
TFmatrixID_0448	Glyma18g10330.1	Inferred
TFmatrixID_0448	Glyma.18G124700.1	Inferred
TFmatrixID_0448	Glyma.18G183100.1	Inferred
TFmatrixID_0448	Glyma.18G213200.1	Inferred
TFmatrixID_0448	Glyma.18G238200.1	Inferred
TFmatrixID_0448	Glyma.18G238600.1	Inferred
TFmatrixID_0448	Glyma.18G256500.1	Inferred
TFmatrixID_0448	Glyma.19G020600.1	Inferred
TFmatrixID_0448	Glyma.19G094100.1	Inferred
TFmatrixID_0448	Glyma.19G217000.2	Inferred
TFmatrixID_0448	Glyma.19G217800.1	Inferred
TFmatrixID_0448	Glyma.19G221700	Inferred
TFmatrixID_0448	Glyma.19G254800.1	Inferred
TFmatrixID_0448	Glyma.20G030500.1	Inferred
TFmatrixID_0448	Glyma.20G163200.1	Inferred
TFmatrixID_0449	AT2G30250	Direct
TFmatrixID_0449	AT1G13960	Inferred
TFmatrixID_0449	AT2G03340	Inferred
TFmatrixID_0449	AT2G37260	Inferred
TFmatrixID_0449	AT3G01080	Inferred
TFmatrixID_0449	AT4G12020	Inferred
TFmatrixID_0449	AT4G26440	Inferred
TFmatrixID_0449	AT4G26640	Inferred
TFmatrixID_0449	AT4G30935	Inferred
TFmatrixID_0449	AT5G07100	Inferred
TFmatrixID_0449	BRADI1G02327	Inferred
TFmatrixID_0449	BRADI1G07970	Inferred
TFmatrixID_0449	BRADI1G16120	Inferred
TFmatrixID_0449	BRADI1G22680	Inferred
TFmatrixID_0449	BRADI1G23340	Inferred
TFmatrixID_0449	BRADI1G47690	Inferred
TFmatrixID_0449	BRADI2G00280	Inferred
TFmatrixID_0449	BRADI2G22440	Inferred
TFmatrixID_0449	BRADI2G53760	Inferred
TFmatrixID_0449	BRADI3G19640	Inferred
TFmatrixID_0449	BRADI3G39340	Inferred
TFmatrixID_0449	BRADI4G01950	Inferred
TFmatrixID_0449	BRADI4G06690	Inferred
TFmatrixID_0449	BRADI4G09890	Inferred
TFmatrixID_0449	BRADI4G33370	Inferred
TFmatrixID_0449	BRADI4G45290	Inferred
TFmatrixID_0449	BRADI5G13090	Inferred
TFmatrixID_0449	Cucsa.000200	Inferred
TFmatrixID_0449	Cucsa.041700	Inferred
TFmatrixID_0449	Cucsa.042320	Inferred
TFmatrixID_0449	Cucsa.042330	Inferred
TFmatrixID_0449	Cucsa.042340	Inferred
TFmatrixID_0449	Cucsa.093390	Inferred
TFmatrixID_0449	Cucsa.100440	Inferred
TFmatrixID_0449	Cucsa.111910	Inferred
TFmatrixID_0449	Cucsa.158040	Inferred
TFmatrixID_0449	Cucsa.284730	Inferred
TFmatrixID_0449	Cucsa.307270	Inferred
TFmatrixID_0449	Cucsa.356720	Inferred
TFmatrixID_0449	Medtr3g033800	Inferred
TFmatrixID_0449	Medtr3g077040	Inferred
TFmatrixID_0449	Medtr4g115970	Inferred
TFmatrixID_0449	Medtr5g045880	Inferred
TFmatrixID_0449	Medtr5g082420	Inferred
TFmatrixID_0449	Medtr5g101900	Inferred
TFmatrixID_0449	Medtr5g105190	Inferred
TFmatrixID_0449	Medtr7g011100	Inferred
TFmatrixID_0449	Medtr7g076980	Inferred
TFmatrixID_0449	Medtr7g076990	Inferred
TFmatrixID_0449	Medtr7g089620	Inferred
TFmatrixID_0449	Medtr7g089650	Inferred
TFmatrixID_0449	Medtr7g120710	Inferred
TFmatrixID_0449	Medtr8g145380	Inferred
TFmatrixID_0449	ppa001924m	Inferred
TFmatrixID_0449	ppa003305m	Inferred
TFmatrixID_0449	ppa003333m	Inferred
TFmatrixID_0449	ppa003809m	Inferred
TFmatrixID_0449	ppa004009m	Inferred
TFmatrixID_0449	ppa004042m	Inferred
TFmatrixID_0449	ppa004312m	Inferred
TFmatrixID_0449	ppa004905m	Inferred
TFmatrixID_0449	ppa005152m	Inferred
TFmatrixID_0449	ppb022557m	Inferred
TFmatrixID_0449	27613.m000639	Inferred
TFmatrixID_0449	28966.m000524	Inferred
TFmatrixID_0449	29635.m000468	Inferred
TFmatrixID_0449	29687.m000562	Inferred
TFmatrixID_0449	29717.m000222	Inferred
TFmatrixID_0449	29805.m001504	Inferred
TFmatrixID_0449	29820.m001029	Inferred
TFmatrixID_0449	29848.m004539	Inferred
TFmatrixID_0449	29929.m004587	Inferred
TFmatrixID_0449	29949.m000123	Inferred
TFmatrixID_0449	30174.m009166	Inferred
TFmatrixID_0449	Os01g0826400	Inferred
TFmatrixID_0449	Os03g0444900	Inferred
TFmatrixID_0449	Os03g0758900	Inferred
TFmatrixID_0449	Os04g0471700	Inferred
TFmatrixID_0449	Os05g0343400	Inferred
